"","provincia","titulares","periodo"
"1360","Buenos Aires",1383,2021-01-01
"1361","Buenos Aires",32,2021-01-01
"1362","Buenos Aires",372,2021-01-01
"1363","Buenos Aires",55,2021-01-01
"1364","Buenos Aires",126,2021-01-01
"1365","Buenos Aires",93,2021-01-01
"1366","Buenos Aires",3753,2021-01-01
"1367","Buenos Aires",405,2021-01-01
"1368","Buenos Aires",743,2021-01-01
"1369","Buenos Aires",1233,2021-01-01
"1370","Buenos Aires",358,2021-01-01
"1371","Buenos Aires",261,2021-01-01
"1372","Buenos Aires",108,2021-01-01
"1373","Buenos Aires",62,2021-01-01
"1374","Buenos Aires",195,2021-01-01
"1375","Buenos Aires",69,2021-01-01
"1376","Buenos Aires",156,2021-01-01
"1377","Buenos Aires",3540,2021-01-01
"1378","Buenos Aires",5831,2021-01-01
"1379","Buenos Aires",11833,2021-01-01
"1380","Buenos Aires",278,2021-01-01
"1381","Buenos Aires",7676,2021-01-01
"1382","Buenos Aires",30857,2021-01-01
"1383","Buenos Aires",134,2021-01-01
"1384","Buenos Aires",963,2021-01-01
"1385","Buenos Aires",28,2021-01-01
"1386","Buenos Aires",137,2021-01-01
"1387","Buenos Aires",105,2021-01-01
"1388","Buenos Aires",17,2021-01-01
"1389","Buenos Aires",147,2021-01-01
"1390","Buenos Aires",112,2021-01-01
"1391","Buenos Aires",545,2021-01-01
"1392","Buenos Aires",35,2021-01-01
"1393","Buenos Aires",374,2021-01-01
"1394","Buenos Aires",74,2021-01-01
"1395","Buenos Aires",14997,2021-01-01
"1396","Buenos Aires",3956,2021-01-01
"1397","Buenos Aires",12593,2021-01-01
"1398","Buenos Aires",221,2021-01-01
"1399","Buenos Aires",72,2021-01-01
"1400","Buenos Aires",84,2021-01-01
"1401","Buenos Aires",106,2021-01-01
"1402","Buenos Aires",4356,2021-01-01
"1403","Buenos Aires",3072,2021-01-01
"1404","Buenos Aires",15644,2021-01-01
"1405","Buenos Aires",1098,2021-01-01
"1406","Buenos Aires",1182,2021-01-01
"1407","Buenos Aires",52419,2021-01-01
"1408","Buenos Aires",29950,2021-01-01
"1409","Buenos Aires",12881,2021-01-01
"1410","Buenos Aires",31,2021-01-01
"1411","Buenos Aires",117,2021-01-01
"1412","Buenos Aires",226,2021-01-01
"1413","Buenos Aires",326,2021-01-01
"1414","Buenos Aires",131,2021-01-01
"1415","Buenos Aires",783,2021-01-01
"1416","Buenos Aires",24571,2021-01-01
"1417","Buenos Aires",2269,2021-01-01
"1418","Buenos Aires",138,2021-01-01
"1419","Buenos Aires",91,2021-01-01
"1420","Buenos Aires",7857,2021-01-01
"1421","Buenos Aires",258,2021-01-01
"1422","Buenos Aires",2589,2021-01-01
"1423","Buenos Aires",1315,2021-01-01
"1424","Buenos Aires",10775,2021-01-01
"1425","Buenos Aires",109,2021-01-01
"1426","Buenos Aires",44,2021-01-01
"1427","Buenos Aires",17681,2021-01-01
"1428","Buenos Aires",4622,2021-01-01
"1429","Buenos Aires",677,2021-01-01
"1430","Buenos Aires",1169,2021-01-01
"1431","Buenos Aires",651,2021-01-01
"1432","Buenos Aires",684,2021-01-01
"1433","Buenos Aires",174,2021-01-01
"1434","Buenos Aires",31,2021-01-01
"1435","Buenos Aires",1279,2021-01-01
"1436","Buenos Aires",64,2021-01-01
"1437","Buenos Aires",7337,2021-01-01
"1438","Buenos Aires",234,2021-01-01
"1439","Buenos Aires",7222,2021-01-01
"1440","Buenos Aires",224,2021-01-01
"1441","Buenos Aires",42,2021-01-01
"1442","Buenos Aires",22573,2021-01-01
"1443","Buenos Aires",366,2021-01-01
"1444","Buenos Aires",131,2021-01-01
"1445","Buenos Aires",344,2021-01-01
"1446","Buenos Aires",193,2021-01-01
"1447","Buenos Aires",206,2021-01-01
"1448","Buenos Aires",193,2021-01-01
"1449","Buenos Aires",125,2021-01-01
"1450","Buenos Aires",43,2021-01-01
"1451","Buenos Aires",204,2021-01-01
"1452","Buenos Aires",407,2021-01-01
"1453","Buenos Aires",138,2021-01-01
"1454","Buenos Aires",39,2021-01-01
"1455","Buenos Aires",3483,2021-01-01
"1456","Buenos Aires",2950,2021-01-01
"1457","Buenos Aires",9516,2021-01-01
"1458","Buenos Aires",2189,2021-01-01
"1459","Buenos Aires",1022,2021-01-01
"1460","Buenos Aires",4315,2021-01-01
"1461","Buenos Aires",164,2021-01-01
"1462","Buenos Aires",1860,2021-01-01
"1463","Buenos Aires",46,2021-01-01
"1464","Buenos Aires",7641,2021-01-01
"1465","Buenos Aires",22,2021-01-01
"1466","Buenos Aires",27,2021-01-01
"1467","Buenos Aires",167,2021-01-01
"1468","Buenos Aires",306,2021-01-01
"1469","Buenos Aires",24,2021-01-01
"1470","Buenos Aires",6071,2021-01-01
"1471","Buenos Aires",1496,2021-01-01
"1472","Buenos Aires",286,2021-01-01
"1473","Buenos Aires",2005,2021-01-01
"1474","Buenos Aires",1726,2021-01-01
"1475","Buenos Aires",415,2021-02-01
"1476","Buenos Aires",276,2021-02-01
"1477","Buenos Aires",362,2021-02-01
"1478","Buenos Aires",243,2021-02-01
"1479","Buenos Aires",147,2021-02-01
"1480","Buenos Aires",22110,2021-02-01
"1481","Buenos Aires",212,2021-02-01
"1482","Buenos Aires",13465,2021-02-01
"1483","Buenos Aires",282,2021-02-01
"1484","Buenos Aires",532,2021-02-01
"1485","Buenos Aires",1982,2021-02-01
"1486","Buenos Aires",334,2021-02-01
"1487","Buenos Aires",716,2021-02-01
"1488","Buenos Aires",149,2021-02-01
"1489","Buenos Aires",16282,2021-02-01
"1490","Buenos Aires",4158,2021-02-01
"1491","Buenos Aires",177,2021-02-01
"1492","Buenos Aires",545,2021-02-01
"1493","Buenos Aires",980,2021-02-01
"1494","Buenos Aires",1432,2021-02-01
"1495","Buenos Aires",35,2021-02-01
"1496","Buenos Aires",410,2021-02-01
"1497","Buenos Aires",70,2021-02-01
"1498","Buenos Aires",128,2021-02-01
"1499","Buenos Aires",94,2021-02-01
"1500","Buenos Aires",3800,2021-02-01
"1501","Buenos Aires",426,2021-02-01
"1502","Buenos Aires",762,2021-02-01
"1503","Buenos Aires",1307,2021-02-01
"1504","Buenos Aires",366,2021-02-01
"1505","Buenos Aires",269,2021-02-01
"1506","Buenos Aires",124,2021-02-01
"1507","Buenos Aires",66,2021-02-01
"1508","Buenos Aires",215,2021-02-01
"1509","Buenos Aires",71,2021-02-01
"1510","Buenos Aires",183,2021-02-01
"1511","Buenos Aires",3647,2021-02-01
"1512","Buenos Aires",6014,2021-02-01
"1513","Buenos Aires",12117,2021-02-01
"1514","Buenos Aires",300,2021-02-01
"1515","Buenos Aires",7903,2021-02-01
"1516","Buenos Aires",31389,2021-02-01
"1517","Buenos Aires",142,2021-02-01
"1518","Buenos Aires",1014,2021-02-01
"1519","Buenos Aires",29,2021-02-01
"1520","Buenos Aires",149,2021-02-01
"1521","Buenos Aires",108,2021-02-01
"1522","Buenos Aires",17,2021-02-01
"1523","Buenos Aires",150,2021-02-01
"1524","Buenos Aires",118,2021-02-01
"1525","Buenos Aires",544,2021-02-01
"1526","Buenos Aires",36,2021-02-01
"1527","Buenos Aires",375,2021-02-01
"1528","Buenos Aires",75,2021-02-01
"1529","Buenos Aires",15421,2021-02-01
"1530","Buenos Aires",4043,2021-02-01
"1531","Buenos Aires",12897,2021-02-01
"1532","Buenos Aires",239,2021-02-01
"1533","Buenos Aires",81,2021-02-01
"1534","Buenos Aires",82,2021-02-01
"1535","Buenos Aires",108,2021-02-01
"1536","Buenos Aires",4475,2021-02-01
"1537","Buenos Aires",3170,2021-02-01
"1538","Buenos Aires",15933,2021-02-01
"1539","Buenos Aires",1145,2021-02-01
"1540","Buenos Aires",1308,2021-02-01
"1541","Buenos Aires",53696,2021-02-01
"1542","Buenos Aires",30986,2021-02-01
"1543","Buenos Aires",13298,2021-02-01
"1544","Buenos Aires",31,2021-02-01
"1545","Buenos Aires",131,2021-02-01
"1546","Buenos Aires",249,2021-02-01
"1547","Buenos Aires",399,2021-02-01
"1548","Buenos Aires",132,2021-02-01
"1549","Buenos Aires",803,2021-02-01
"1550","Buenos Aires",25158,2021-02-01
"1551","Buenos Aires",2309,2021-02-01
"1552","Buenos Aires",144,2021-02-01
"1553","Buenos Aires",104,2021-02-01
"1554","Buenos Aires",8067,2021-02-01
"1555","Buenos Aires",263,2021-02-01
"1556","Buenos Aires",2651,2021-02-01
"1557","Buenos Aires",1343,2021-02-01
"1558","Buenos Aires",11072,2021-02-01
"1559","Buenos Aires",114,2021-02-01
"1560","Buenos Aires",44,2021-02-01
"1561","Buenos Aires",18201,2021-02-01
"1562","Buenos Aires",4789,2021-02-01
"1563","Buenos Aires",695,2021-02-01
"1564","Buenos Aires",1207,2021-02-01
"1565","Buenos Aires",692,2021-02-01
"1566","Buenos Aires",716,2021-02-01
"1567","Buenos Aires",185,2021-02-01
"1568","Buenos Aires",34,2021-02-01
"1569","Buenos Aires",1357,2021-02-01
"1570","Buenos Aires",64,2021-02-01
"1571","Buenos Aires",7587,2021-02-01
"1572","Buenos Aires",248,2021-02-01
"1573","Buenos Aires",7290,2021-02-01
"1574","Buenos Aires",221,2021-02-01
"1575","Buenos Aires",41,2021-02-01
"1576","Buenos Aires",23516,2021-02-01
"1577","Buenos Aires",403,2021-02-01
"1578","Buenos Aires",149,2021-02-01
"1579","Buenos Aires",360,2021-02-01
"1580","Buenos Aires",220,2021-02-01
"1581","Buenos Aires",222,2021-02-01
"1582","Buenos Aires",203,2021-02-01
"1583","Buenos Aires",140,2021-02-01
"1584","Buenos Aires",53,2021-02-01
"1585","Buenos Aires",216,2021-02-01
"1586","Buenos Aires",439,2021-02-01
"1587","Buenos Aires",153,2021-02-01
"1588","Buenos Aires",38,2021-02-01
"1589","Buenos Aires",3547,2021-02-01
"1590","Buenos Aires",3131,2021-02-01
"1591","Buenos Aires",9698,2021-02-01
"1592","Buenos Aires",2298,2021-02-01
"1593","Buenos Aires",1063,2021-02-01
"1594","Buenos Aires",4333,2021-02-01
"1595","Buenos Aires",163,2021-02-01
"1596","Buenos Aires",1958,2021-02-01
"1597","Buenos Aires",52,2021-02-01
"1598","Buenos Aires",7840,2021-02-01
"1599","Buenos Aires",22,2021-02-01
"1600","Buenos Aires",33,2021-02-01
"1601","Buenos Aires",186,2021-02-01
"1602","Buenos Aires",323,2021-02-01
"1603","Buenos Aires",29,2021-02-01
"1604","Buenos Aires",6401,2021-02-01
"1605","Buenos Aires",1613,2021-02-01
"1606","Buenos Aires",304,2021-02-01
"1607","Buenos Aires",2071,2021-02-01
"1608","Buenos Aires",1806,2021-02-01
"1609","Buenos Aires",414,2021-03-01
"1610","Buenos Aires",280,2021-03-01
"1611","Buenos Aires",371,2021-03-01
"1612","Buenos Aires",249,2021-03-01
"1613","Buenos Aires",147,2021-03-01
"1614","Buenos Aires",22743,2021-03-01
"1615","Buenos Aires",210,2021-03-01
"1616","Buenos Aires",13636,2021-03-01
"1617","Buenos Aires",280,2021-03-01
"1618","Buenos Aires",532,2021-03-01
"1619","Buenos Aires",2066,2021-03-01
"1620","Buenos Aires",337,2021-03-01
"1621","Buenos Aires",729,2021-03-01
"1622","Buenos Aires",150,2021-03-01
"1623","Buenos Aires",16487,2021-03-01
"1624","Buenos Aires",4210,2021-03-01
"1625","Buenos Aires",181,2021-03-01
"1626","Buenos Aires",561,2021-03-01
"1627","Buenos Aires",985,2021-03-01
"1628","Buenos Aires",1464,2021-03-01
"1629","Buenos Aires",38,2021-03-01
"1630","Buenos Aires",414,2021-03-01
"1631","Buenos Aires",76,2021-03-01
"1632","Buenos Aires",155,2021-03-01
"1633","Buenos Aires",94,2021-03-01
"1634","Buenos Aires",3812,2021-03-01
"1635","Buenos Aires",439,2021-03-01
"1636","Buenos Aires",764,2021-03-01
"1637","Buenos Aires",1314,2021-03-01
"1638","Buenos Aires",363,2021-03-01
"1639","Buenos Aires",267,2021-03-01
"1640","Buenos Aires",129,2021-03-01
"1641","Buenos Aires",71,2021-03-01
"1642","Buenos Aires",213,2021-03-01
"1643","Buenos Aires",71,2021-03-01
"1644","Buenos Aires",185,2021-03-01
"1645","Buenos Aires",3689,2021-03-01
"1646","Buenos Aires",6183,2021-03-01
"1647","Buenos Aires",12573,2021-03-01
"1648","Buenos Aires",305,2021-03-01
"1649","Buenos Aires",8122,2021-03-01
"1650","Buenos Aires",32447,2021-03-01
"1651","Buenos Aires",141,2021-03-01
"1652","Buenos Aires",1019,2021-03-01
"1653","Buenos Aires",29,2021-03-01
"1654","Buenos Aires",148,2021-03-01
"1655","Buenos Aires",108,2021-03-01
"1656","Buenos Aires",17,2021-03-01
"1657","Buenos Aires",152,2021-03-01
"1658","Buenos Aires",120,2021-03-01
"1659","Buenos Aires",542,2021-03-01
"1660","Buenos Aires",36,2021-03-01
"1661","Buenos Aires",374,2021-03-01
"1662","Buenos Aires",74,2021-03-01
"1663","Buenos Aires",15983,2021-03-01
"1664","Buenos Aires",4137,2021-03-01
"1665","Buenos Aires",13128,2021-03-01
"1666","Buenos Aires",240,2021-03-01
"1667","Buenos Aires",83,2021-03-01
"1668","Buenos Aires",84,2021-03-01
"1669","Buenos Aires",108,2021-03-01
"1670","Buenos Aires",4523,2021-03-01
"1671","Buenos Aires",3170,2021-03-01
"1672","Buenos Aires",16445,2021-03-01
"1673","Buenos Aires",1142,2021-03-01
"1674","Buenos Aires",1293,2021-03-01
"1675","Buenos Aires",58773,2021-03-01
"1676","Buenos Aires",31453,2021-03-01
"1677","Buenos Aires",13511,2021-03-01
"1678","Buenos Aires",32,2021-03-01
"1679","Buenos Aires",130,2021-03-01
"1680","Buenos Aires",251,2021-03-01
"1681","Buenos Aires",404,2021-03-01
"1682","Buenos Aires",133,2021-03-01
"1683","Buenos Aires",801,2021-03-01
"1684","Buenos Aires",27914,2021-03-01
"1685","Buenos Aires",2358,2021-03-01
"1686","Buenos Aires",143,2021-03-01
"1687","Buenos Aires",107,2021-03-01
"1688","Buenos Aires",8154,2021-03-01
"1689","Buenos Aires",270,2021-03-01
"1690","Buenos Aires",2721,2021-03-01
"1691","Buenos Aires",1345,2021-03-01
"1692","Buenos Aires",11643,2021-03-01
"1693","Buenos Aires",114,2021-03-01
"1694","Buenos Aires",43,2021-03-01
"1695","Buenos Aires",19054,2021-03-01
"1696","Buenos Aires",4875,2021-03-01
"1697","Buenos Aires",695,2021-03-01
"1698","Buenos Aires",1228,2021-03-01
"1699","Buenos Aires",711,2021-03-01
"1700","Buenos Aires",717,2021-03-01
"1701","Buenos Aires",187,2021-03-01
"1702","Buenos Aires",33,2021-03-01
"1703","Buenos Aires",1387,2021-03-01
"1704","Buenos Aires",65,2021-03-01
"1705","Buenos Aires",7843,2021-03-01
"1706","Buenos Aires",251,2021-03-01
"1707","Buenos Aires",7360,2021-03-01
"1708","Buenos Aires",222,2021-03-01
"1709","Buenos Aires",42,2021-03-01
"1710","Buenos Aires",23953,2021-03-01
"1711","Buenos Aires",409,2021-03-01
"1712","Buenos Aires",149,2021-03-01
"1713","Buenos Aires",365,2021-03-01
"1714","Buenos Aires",222,2021-03-01
"1715","Buenos Aires",227,2021-03-01
"1716","Buenos Aires",206,2021-03-01
"1717","Buenos Aires",144,2021-03-01
"1718","Buenos Aires",57,2021-03-01
"1719","Buenos Aires",221,2021-03-01
"1720","Buenos Aires",443,2021-03-01
"1721","Buenos Aires",161,2021-03-01
"1722","Buenos Aires",40,2021-03-01
"1723","Buenos Aires",3591,2021-03-01
"1724","Buenos Aires",3168,2021-03-01
"1725","Buenos Aires",10081,2021-03-01
"1726","Buenos Aires",2388,2021-03-01
"1727","Buenos Aires",1066,2021-03-01
"1728","Buenos Aires",4359,2021-03-01
"1729","Buenos Aires",163,2021-03-01
"1730","Buenos Aires",2008,2021-03-01
"1731","Buenos Aires",52,2021-03-01
"1732","Buenos Aires",7997,2021-03-01
"1733","Buenos Aires",23,2021-03-01
"1734","Buenos Aires",34,2021-03-01
"1735","Buenos Aires",198,2021-03-01
"1736","Buenos Aires",289,2021-03-01
"1737","Buenos Aires",29,2021-03-01
"1738","Buenos Aires",6437,2021-03-01
"1739","Buenos Aires",1651,2021-03-01
"1740","Buenos Aires",308,2021-03-01
"1741","Buenos Aires",2070,2021-03-01
"1742","Buenos Aires",1811,2021-03-01
"1743","Buenos Aires",442,2021-04-01
"1744","Buenos Aires",301,2021-04-01
"1745","Buenos Aires",388,2021-04-01
"1746","Buenos Aires",234,2021-04-01
"1747","Buenos Aires",152,2021-04-01
"1748","Buenos Aires",23970,2021-04-01
"1749","Buenos Aires",217,2021-04-01
"1750","Buenos Aires",14436,2021-04-01
"1751","Buenos Aires",276,2021-04-01
"1752","Buenos Aires",529,2021-04-01
"1753","Buenos Aires",2172,2021-04-01
"1754","Buenos Aires",375,2021-04-01
"1755","Buenos Aires",765,2021-04-01
"1756","Buenos Aires",155,2021-04-01
"1757","Buenos Aires",17081,2021-04-01
"1758","Buenos Aires",4246,2021-04-01
"1759","Buenos Aires",204,2021-04-01
"1760","Buenos Aires",577,2021-04-01
"1761","Buenos Aires",1097,2021-04-01
"1762","Buenos Aires",1514,2021-04-01
"1763","Buenos Aires",39,2021-04-01
"1764","Buenos Aires",426,2021-04-01
"1765","Buenos Aires",79,2021-04-01
"1766","Buenos Aires",161,2021-04-01
"1767","Buenos Aires",97,2021-04-01
"1768","Buenos Aires",3820,2021-04-01
"1769","Buenos Aires",464,2021-04-01
"1770","Buenos Aires",784,2021-04-01
"1771","Buenos Aires",1381,2021-04-01
"1772","Buenos Aires",359,2021-04-01
"1773","Buenos Aires",281,2021-04-01
"1774","Buenos Aires",142,2021-04-01
"1775","Buenos Aires",74,2021-04-01
"1776","Buenos Aires",228,2021-04-01
"1777","Buenos Aires",69,2021-04-01
"1778","Buenos Aires",216,2021-04-01
"1779","Buenos Aires",3881,2021-04-01
"1780","Buenos Aires",6297,2021-04-01
"1781","Buenos Aires",13375,2021-04-01
"1782","Buenos Aires",319,2021-04-01
"1783","Buenos Aires",8216,2021-04-01
"1784","Buenos Aires",33809,2021-04-01
"1785","Buenos Aires",144,2021-04-01
"1786","Buenos Aires",1013,2021-04-01
"1787","Buenos Aires",30,2021-04-01
"1788","Buenos Aires",151,2021-04-01
"1789","Buenos Aires",108,2021-04-01
"1790","Buenos Aires",21,2021-04-01
"1791","Buenos Aires",160,2021-04-01
"1792","Buenos Aires",122,2021-04-01
"1793","Buenos Aires",552,2021-04-01
"1794","Buenos Aires",31,2021-04-01
"1795","Buenos Aires",377,2021-04-01
"1796","Buenos Aires",70,2021-04-01
"1797","Buenos Aires",16689,2021-04-01
"1798","Buenos Aires",4274,2021-04-01
"1799","Buenos Aires",13491,2021-04-01
"1800","Buenos Aires",245,2021-04-01
"1801","Buenos Aires",88,2021-04-01
"1802","Buenos Aires",90,2021-04-01
"1803","Buenos Aires",120,2021-04-01
"1804","Buenos Aires",4678,2021-04-01
"1805","Buenos Aires",3298,2021-04-01
"1806","Buenos Aires",16720,2021-04-01
"1807","Buenos Aires",1184,2021-04-01
"1808","Buenos Aires",1480,2021-04-01
"1809","Buenos Aires",62063,2021-04-01
"1810","Buenos Aires",32833,2021-04-01
"1811","Buenos Aires",14038,2021-04-01
"1812","Buenos Aires",33,2021-04-01
"1813","Buenos Aires",129,2021-04-01
"1814","Buenos Aires",244,2021-04-01
"1815","Buenos Aires",424,2021-04-01
"1816","Buenos Aires",136,2021-04-01
"1817","Buenos Aires",809,2021-04-01
"1818","Buenos Aires",28797,2021-04-01
"1819","Buenos Aires",2443,2021-04-01
"1820","Buenos Aires",179,2021-04-01
"1821","Buenos Aires",133,2021-04-01
"1822","Buenos Aires",8471,2021-04-01
"1823","Buenos Aires",274,2021-04-01
"1824","Buenos Aires",2903,2021-04-01
"1825","Buenos Aires",1346,2021-04-01
"1826","Buenos Aires",12250,2021-04-01
"1827","Buenos Aires",128,2021-04-01
"1828","Buenos Aires",72,2021-04-01
"1829","Buenos Aires",19913,2021-04-01
"1830","Buenos Aires",5137,2021-04-01
"1831","Buenos Aires",654,2021-04-01
"1832","Buenos Aires",1219,2021-04-01
"1833","Buenos Aires",781,2021-04-01
"1834","Buenos Aires",768,2021-04-01
"1835","Buenos Aires",197,2021-04-01
"1836","Buenos Aires",33,2021-04-01
"1837","Buenos Aires",1467,2021-04-01
"1838","Buenos Aires",64,2021-04-01
"1839","Buenos Aires",8394,2021-04-01
"1840","Buenos Aires",258,2021-04-01
"1841","Buenos Aires",7520,2021-04-01
"1842","Buenos Aires",229,2021-04-01
"1843","Buenos Aires",68,2021-04-01
"1844","Buenos Aires",24952,2021-04-01
"1845","Buenos Aires",454,2021-04-01
"1846","Buenos Aires",156,2021-04-01
"1847","Buenos Aires",326,2021-04-01
"1848","Buenos Aires",230,2021-04-01
"1849","Buenos Aires",282,2021-04-01
"1850","Buenos Aires",223,2021-04-01
"1851","Buenos Aires",141,2021-04-01
"1852","Buenos Aires",62,2021-04-01
"1853","Buenos Aires",228,2021-04-01
"1854","Buenos Aires",454,2021-04-01
"1855","Buenos Aires",155,2021-04-01
"1856","Buenos Aires",40,2021-04-01
"1857","Buenos Aires",3818,2021-04-01
"1858","Buenos Aires",3496,2021-04-01
"1859","Buenos Aires",10424,2021-04-01
"1860","Buenos Aires",2509,2021-04-01
"1861","Buenos Aires",1089,2021-04-01
"1862","Buenos Aires",4503,2021-04-01
"1863","Buenos Aires",159,2021-04-01
"1864","Buenos Aires",2020,2021-04-01
"1865","Buenos Aires",59,2021-04-01
"1866","Buenos Aires",8334,2021-04-01
"1867","Buenos Aires",28,2021-04-01
"1868","Buenos Aires",39,2021-04-01
"1869","Buenos Aires",218,2021-04-01
"1870","Buenos Aires",302,2021-04-01
"1871","Buenos Aires",34,2021-04-01
"1872","Buenos Aires",6732,2021-04-01
"1873","Buenos Aires",1768,2021-04-01
"1874","Buenos Aires",324,2021-04-01
"1875","Buenos Aires",2156,2021-04-01
"1876","Buenos Aires",1851,2021-04-01
"1877","Buenos Aires",474,2021-05-01
"1878","Buenos Aires",367,2021-05-01
"1879","Buenos Aires",399,2021-05-01
"1880","Buenos Aires",246,2021-05-01
"1881","Buenos Aires",157,2021-05-01
"1882","Buenos Aires",24991,2021-05-01
"1883","Buenos Aires",229,2021-05-01
"1884","Buenos Aires",15071,2021-05-01
"1885","Buenos Aires",289,2021-05-01
"1886","Buenos Aires",622,2021-05-01
"1887","Buenos Aires",2382,2021-05-01
"1888","Buenos Aires",424,2021-05-01
"1889","Buenos Aires",783,2021-05-01
"1890","Buenos Aires",164,2021-05-01
"1891","Buenos Aires",17791,2021-05-01
"1892","Buenos Aires",4433,2021-05-01
"1893","Buenos Aires",215,2021-05-01
"1894","Buenos Aires",699,2021-05-01
"1895","Buenos Aires",1197,2021-05-01
"1896","Buenos Aires",1644,2021-05-01
"1897","Buenos Aires",45,2021-05-01
"1898","Buenos Aires",446,2021-05-01
"1899","Buenos Aires",80,2021-05-01
"1900","Buenos Aires",172,2021-05-01
"1901","Buenos Aires",95,2021-05-01
"1902","Buenos Aires",3934,2021-05-01
"1903","Buenos Aires",514,2021-05-01
"1904","Buenos Aires",807,2021-05-01
"1905","Buenos Aires",1468,2021-05-01
"1906","Buenos Aires",395,2021-05-01
"1907","Buenos Aires",297,2021-05-01
"1908","Buenos Aires",156,2021-05-01
"1909","Buenos Aires",84,2021-05-01
"1910","Buenos Aires",249,2021-05-01
"1911","Buenos Aires",70,2021-05-01
"1912","Buenos Aires",222,2021-05-01
"1913","Buenos Aires",4005,2021-05-01
"1914","Buenos Aires",6551,2021-05-01
"1915","Buenos Aires",14292,2021-05-01
"1916","Buenos Aires",352,2021-05-01
"1917","Buenos Aires",9783,2021-05-01
"1918","Buenos Aires",35636,2021-05-01
"1919","Buenos Aires",154,2021-05-01
"1920","Buenos Aires",1094,2021-05-01
"1921","Buenos Aires",43,2021-05-01
"1922","Buenos Aires",161,2021-05-01
"1923","Buenos Aires",109,2021-05-01
"1924","Buenos Aires",26,2021-05-01
"1925","Buenos Aires",164,2021-05-01
"1926","Buenos Aires",131,2021-05-01
"1927","Buenos Aires",564,2021-05-01
"1928","Buenos Aires",34,2021-05-01
"1929","Buenos Aires",384,2021-05-01
"1930","Buenos Aires",74,2021-05-01
"1931","Buenos Aires",17593,2021-05-01
"1932","Buenos Aires",4451,2021-05-01
"1933","Buenos Aires",13979,2021-05-01
"1934","Buenos Aires",253,2021-05-01
"1935","Buenos Aires",98,2021-05-01
"1936","Buenos Aires",89,2021-05-01
"1937","Buenos Aires",128,2021-05-01
"1938","Buenos Aires",4771,2021-05-01
"1939","Buenos Aires",3403,2021-05-01
"1940","Buenos Aires",17246,2021-05-01
"1941","Buenos Aires",1184,2021-05-01
"1942","Buenos Aires",1563,2021-05-01
"1943","Buenos Aires",69138,2021-05-01
"1944","Buenos Aires",34030,2021-05-01
"1945","Buenos Aires",15015,2021-05-01
"1946","Buenos Aires",38,2021-05-01
"1947","Buenos Aires",134,2021-05-01
"1948","Buenos Aires",254,2021-05-01
"1949","Buenos Aires",459,2021-05-01
"1950","Buenos Aires",147,2021-05-01
"1951","Buenos Aires",896,2021-05-01
"1952","Buenos Aires",30695,2021-05-01
"1953","Buenos Aires",2543,2021-05-01
"1954","Buenos Aires",257,2021-05-01
"1955","Buenos Aires",218,2021-05-01
"1956","Buenos Aires",8855,2021-05-01
"1957","Buenos Aires",293,2021-05-01
"1958","Buenos Aires",3057,2021-05-01
"1959","Buenos Aires",1354,2021-05-01
"1960","Buenos Aires",13293,2021-05-01
"1961","Buenos Aires",132,2021-05-01
"1962","Buenos Aires",73,2021-05-01
"1963","Buenos Aires",21497,2021-05-01
"1964","Buenos Aires",5362,2021-05-01
"1965","Buenos Aires",723,2021-05-01
"1966","Buenos Aires",1277,2021-05-01
"1967","Buenos Aires",912,2021-05-01
"1968","Buenos Aires",797,2021-05-01
"1969","Buenos Aires",196,2021-05-01
"1970","Buenos Aires",34,2021-05-01
"1971","Buenos Aires",1613,2021-05-01
"1972","Buenos Aires",65,2021-05-01
"1973","Buenos Aires",8871,2021-05-01
"1974","Buenos Aires",276,2021-05-01
"1975","Buenos Aires",8121,2021-05-01
"1976","Buenos Aires",231,2021-05-01
"1977","Buenos Aires",88,2021-05-01
"1978","Buenos Aires",26475,2021-05-01
"1979","Buenos Aires",504,2021-05-01
"1980","Buenos Aires",163,2021-05-01
"1981","Buenos Aires",334,2021-05-01
"1982","Buenos Aires",233,2021-05-01
"1983","Buenos Aires",320,2021-05-01
"1984","Buenos Aires",237,2021-05-01
"1985","Buenos Aires",150,2021-05-01
"1986","Buenos Aires",64,2021-05-01
"1987","Buenos Aires",290,2021-05-01
"1988","Buenos Aires",477,2021-05-01
"1989","Buenos Aires",157,2021-05-01
"1990","Buenos Aires",43,2021-05-01
"1991","Buenos Aires",3975,2021-05-01
"1992","Buenos Aires",3870,2021-05-01
"1993","Buenos Aires",11041,2021-05-01
"1994","Buenos Aires",2759,2021-05-01
"1995","Buenos Aires",1151,2021-05-01
"1996","Buenos Aires",5019,2021-05-01
"1997","Buenos Aires",174,2021-05-01
"1998","Buenos Aires",2204,2021-05-01
"1999","Buenos Aires",50,2021-05-01
"2000","Buenos Aires",8815,2021-05-01
"2001","Buenos Aires",28,2021-05-01
"2002","Buenos Aires",41,2021-05-01
"2003","Buenos Aires",242,2021-05-01
"2004","Buenos Aires",321,2021-05-01
"2005","Buenos Aires",37,2021-05-01
"2006","Buenos Aires",7039,2021-05-01
"2007","Buenos Aires",1964,2021-05-01
"2008","Buenos Aires",351,2021-05-01
"2009","Buenos Aires",2221,2021-05-01
"2010","Buenos Aires",1903,2021-05-01
"2011","Buenos Aires",473,2021-06-01
"2012","Buenos Aires",367,2021-06-01
"2013","Buenos Aires",397,2021-06-01
